RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure
8751,15644849,Zikoranachidimma,655,France,Female,32,2
8752,15635531,Boag,575,Spain,Female,30,8
8753,15632263,Pagnotto,574,Spain,Male,30,5
8754,15720110,Oluchukwu,795,France,Male,32,2
8755,15619045,Baxter,776,France,Female,43,4
8756,15697510,Tien,707,Spain,Female,52,7
8757,15784923,Chimezie,705,Germany,Female,37,3
8758,15567383,Slone,678,Germany,Female,44,2
8759,15732621,Martin,663,France,Male,34,10
8760,15757981,Loggia,748,France,Male,66,8
8761,15727819,Hartley,677,Spain,Female,34,10
8762,15738088,Parkin,634,Spain,Male,63,10
8763,15765173,Lin,350,France,Female,60,3
8764,15665159,Brooks,727,France,Male,61,0
8765,15618203,Tien,773,Germany,Male,51,8
8766,15791452,Dann,675,France,Male,39,1
8767,15638159,Trentino,649,Spain,Female,36,6
8768,15585466,Russo,552,France,Male,29,10
8769,15677310,Christie,761,Germany,Male,62,5
8770,15646262,Ross,622,France,Male,31,7
8771,15656901,Nnonso,615,France,Male,59,8
8772,15621093,Teng,681,Germany,Male,31,4
8773,15592123,Buccho,768,France,Male,30,6
8774,15589200,Madukaife,617,Spain,Male,34,9
8775,15602934,Dunn,452,France,Female,33,6
8776,15812720,Hooker,807,Germany,Male,37,10
8777,15695383,Griffin,567,Spain,Male,44,9
8778,15723064,Kistler,603,Spain,Male,24,1
8779,15761606,Law,617,Spain,Female,37,9
8780,15650322,Grigoryeva,701,France,Female,34,3
8781,15669782,Chu,820,Germany,Male,39,9
8782,15751628,Onyemachukwu,438,France,Male,60,7
8783,15809057,Lu,600,Spain,Female,27,6
8784,15617052,Watson,782,France,Male,34,9
8785,15590810,Fallaci,638,Germany,Female,41,9
8786,15801293,Ni,850,Germany,Male,27,1
8787,15770968,Leason,741,Germany,Female,19,8
8788,15572356,Tsai,689,Spain,Male,73,1
8789,15603247,Bruner,743,Germany,Female,35,1
8790,15619116,Wallace,493,France,Female,36,2
8791,15691792,Young,416,Spain,Male,35,8
8792,15783276,Forbes,725,France,Female,25,9
8793,15766137,Muir,497,France,Male,34,2
8794,15574554,Pugh,537,Germany,Male,66,8
8795,15578671,Webb,706,Spain,Female,29,1
8796,15716608,Walker,651,Spain,Male,38,2
8797,15690670,Cox,720,France,Male,33,2
8798,15630466,Maclean,797,France,Male,45,8
8799,15630349,Hollis,543,Spain,Male,23,5
8800,15803801,Jamieson,454,France,Male,34,4
8801,15647890,Su,691,France,Male,37,9
8802,15606115,P'eng,510,France,Female,52,6
8803,15714642,Hawkins,792,Spain,Female,40,7
8804,15741181,Ndubuagha,721,France,Male,41,6
8805,15773973,Hill,765,France,Male,41,2
8806,15758546,Norton,850,Spain,Male,39,8
8807,15598940,Achebe,681,Germany,Male,38,6
8808,15669783,Simpson,586,France,Female,60,3
8809,15624993,Chiang,753,France,Female,36,7
8810,15760568,Dalrymple,593,Germany,Female,38,5
8811,15699047,Chukwuemeka,674,France,Female,21,9
8812,15616168,Ojiofor,610,France,Female,35,7
8813,15773146,Rubeo,652,France,Male,26,3
8814,15770375,Fanucci,850,Germany,Female,26,8
8815,15589725,Zubarev,740,France,Female,51,4
8816,15710034,T'ao,637,Germany,Male,43,1
8817,15800806,Pai,685,Spain,Male,31,7
8818,15570485,Udegbunam,558,Spain,Male,40,4
8819,15575391,Claypool,677,France,Female,37,3
8820,15790750,Manfrin,592,Germany,Male,36,10
8821,15714832,Baker,652,Germany,Male,36,9
8822,15619953,Efremov,662,Spain,Female,42,6
8823,15673929,Chin,543,France,Male,64,4
8824,15578835,Brookes,675,Spain,Female,50,1
8825,15752388,Doyle,643,Spain,Female,35,6
8826,15797081,Ajuluchukwu,611,Germany,Female,49,9
8827,15570194,Ikemefuna,412,France,Male,29,5
8828,15580149,Fowler,638,Spain,Male,41,7
8829,15777708,Liao,824,Spain,Female,38,3
8830,15769955,Onuora,683,France,Female,40,1
8831,15810444,Aksenov,562,Germany,Female,39,6
8832,15645593,Trevisani,599,France,Female,41,2
8833,15765345,Wood,753,France,Male,35,4
8834,15760873,Lombardo,594,France,Male,50,7
8835,15794178,Walpole,657,France,Male,34,3
8836,15589361,Chikwendu,716,Spain,Male,34,9
8837,15662483,Ko,850,France,Male,43,7
8838,15809736,Steigrad,664,France,Male,46,2
8839,15731148,Isayeva,558,France,Male,33,0
8840,15774328,Boni,606,Germany,Male,40,1
8841,15646969,Anayolisa,776,Spain,Male,33,2
8842,15718769,Fallaci,557,Spain,Male,36,1
8843,15610226,Fenton,614,France,Female,27,9
8844,15616270,Chao,620,Spain,Male,42,4
8845,15790717,Osinachi,695,Spain,Male,35,7
8846,15635703,Chu,729,Germany,Female,39,1
8847,15616365,Obiuto,571,France,Female,53,2
8848,15630244,Chu,457,France,Male,40,10
8849,15734714,Nash,559,France,Female,29,3
8850,15721433,Hixson,664,France,Female,38,4
8851,15590201,Fiorentini,500,Spain,Female,50,5
8852,15590828,Chidimma,782,Germany,Male,42,7
8853,15752097,Chiazagomekpere,708,Spain,Male,38,8
8854,15800031,Laura,681,France,Male,43,3
8855,15630857,Wu,674,Spain,Female,39,6
8856,15689953,Toscani,697,Spain,Male,43,10
8857,15759733,McMillan,774,France,Female,26,5
8858,15810826,Chiekwugo,624,France,Male,36,6
8859,15668009,Hendley,747,Spain,Male,37,1
8860,15743456,Birnie,715,France,Female,32,10
8861,15725762,Kemp,808,France,Male,24,4
8862,15761713,Johnstone,678,France,Female,43,7
8863,15769246,Lo Duca,813,Germany,Male,59,2
8864,15781129,Montgomery,687,Spain,Male,38,8
8865,15599124,Miller,832,France,Female,29,5
8866,15639004,Chiemezie,668,France,Male,72,2
8867,15810995,Wright,526,Germany,Male,34,3
8868,15653773,Shaw,457,France,Female,38,7
8869,15708357,Chapman,649,Spain,Female,38,8
8870,15733597,Y?an,669,France,Female,41,0
8871,15789560,Clark,668,France,Male,42,8
8872,15699524,Howells,466,France,Female,30,3
8873,15626475,Gamble,685,France,Male,30,2
8874,15810839,Rogers,610,France,Male,34,0
8875,15684318,McMillan,582,Germany,Female,50,6
8876,15768120,Brown,702,Germany,Male,36,9
8877,15712807,Robertson,556,Spain,Male,46,3
8878,15696371,Thomas,812,Spain,Female,24,1
8879,15675794,Hsing,645,Germany,Male,47,9
8880,15774277,Chiu,809,France,Male,43,2
8881,15603764,Chang,560,France,Male,49,4
8882,15618647,Kornilova,744,France,Male,29,1
8883,15614643,Chifo,731,Spain,Female,39,2
8884,15707696,Lu,471,Spain,Female,28,5
8885,15749583,Bellucci,686,Germany,Female,38,2
8886,15815125,Michael,668,Spain,Male,45,4
8887,15779620,Sinclair,575,France,Male,36,1
8888,15768233,Chukwuebuka,435,Germany,Male,37,8
8889,15637788,Schmidt,743,France,Male,23,3
8890,15777046,Parry,580,France,Female,39,9
8891,15788723,McIntyre,599,Germany,Female,49,10
8892,15790489,Lo Duca,534,Spain,Male,34,5
8893,15739476,Ferrari,680,France,Female,32,5
8894,15612670,Berry,631,Spain,Female,46,10
8895,15631222,Cattaneo,485,France,Female,39,2
8896,15658972,Foster,699,France,Female,40,8
8897,15724691,Gordon,712,France,Male,34,1
8898,15740442,May,603,France,Male,51,8
8899,15760427,Cameron,850,France,Male,40,6
8900,15677939,Ch'eng,584,France,Female,41,3
8901,15611599,Curtis,604,France,Female,71,2
8902,15633474,Whitehead,586,France,Male,51,2
8903,15671973,Chukwuemeka,467,Spain,Male,39,5
8904,15790019,Onwughara,520,France,Male,35,9
8905,15737735,Grant,683,Spain,Male,40,4
8906,15661745,Browne,557,France,Male,36,3
8907,15797065,Goloubev,613,Spain,Female,32,0
8908,15710671,Gordon,786,France,Male,34,3
8909,15656522,Sutherland,593,Spain,Male,32,10
8910,15705085,Quesada,670,Spain,Female,29,9
8911,15744873,Wright,657,Germany,Female,48,5
8912,15781914,Simmons,718,Germany,Male,32,9
8913,15637354,Yobachukwu,623,France,Female,24,7
8914,15717307,Read,496,France,Male,31,5
8915,15746695,Wunder,429,France,Female,39,6
8916,15804962,Nnaife,606,France,Male,36,1
8917,15665378,Shen,499,France,Female,46,6
8918,15757865,Powell,642,France,Male,62,7
8919,15578787,Goddard,641,France,Female,52,4
8920,15794323,Buckley,673,France,Male,32,8
8921,15697546,McIntyre,570,France,Female,36,3
8922,15629519,Yen,472,France,Female,37,1
8923,15624703,Okonkwo,550,Germany,Male,35,9
8924,15570002,Burlingame,625,Germany,Female,55,8
8925,15808566,Hs?,516,France,Male,46,2
8926,15805463,Board,682,Germany,Male,32,2
8927,15709136,Adams,620,France,Male,28,8
8928,15801605,Rizzo,626,France,Female,39,0
8929,15567855,Chukwufumnanya,623,France,Female,29,1
8930,15675141,Fraser,569,France,Female,35,4
8931,15665759,Russell,724,France,Female,69,5
8932,15761487,Yefimova,678,France,Female,55,5
8933,15700394,Palermo,713,Spain,Female,26,4
8934,15631162,Bergamaschi,631,France,Male,32,10
8935,15630641,Shao,846,France,Female,37,6
8936,15585066,Chimaraoke,660,France,Female,43,1
8937,15722991,McGregor,567,France,Male,54,9
8938,15737404,Kesteven,731,France,Male,31,1
8939,15722409,Ritchie,693,Spain,Male,47,8
8940,15806420,Jenks,772,France,Male,34,9
8941,15658148,Udokamma,657,France,Male,38,7
8942,15810660,Boyle,774,Germany,Male,34,4
8943,15709780,Azuka,667,France,Female,37,9
8944,15727350,Pai,516,France,Female,37,8
8945,15752312,Howells,551,Spain,Male,49,1
8946,15616745,Hs?,542,Spain,Male,35,2
8947,15572294,Kelly,623,France,Male,28,7
8948,15674110,Walton,701,France,Female,43,2
8949,15662501,Ebelechukwu,583,France,Male,48,3
8950,15649239,Vasilieva,731,Spain,Male,46,10
8951,15700424,Hsiao,461,France,Female,35,5
8952,15636388,Abrego,702,Germany,Female,23,7
8953,15713975,Gibson,565,Germany,Female,47,10
8954,15592925,Giordano,711,Spain,Male,42,3
8955,15581626,Mancini,664,France,Male,54,8
8956,15641319,Afanasyeva,518,Spain,Male,50,4
8957,15723481,Wright,728,Spain,Male,42,8
8958,15787825,Okwudiliolisa,585,Germany,Male,37,6
8959,15710726,Hughes,573,France,Male,52,8
8960,15627195,Parrott,568,Germany,Male,26,1
8961,15657957,Hughes,602,Germany,Female,26,8
8962,15676117,Zinachukwudi,603,France,Male,44,9
8963,15607874,Keane,687,France,Male,38,0
8964,15796993,McCollum,741,France,Male,52,1
8965,15649858,Simpson,469,Spain,Male,37,9
8966,15811032,Gambrell,477,Germany,Female,58,8
8967,15679963,Moretti,737,Germany,Male,43,8
8968,15579131,Ricci,835,France,Male,25,7
8969,15572428,Rieke,717,Germany,Female,33,0
8970,15622461,Ndubuagha,562,France,Female,51,7
8971,15636105,Chung,758,Spain,Male,61,2
8972,15583849,Ts'ai,408,France,Male,40,3
8973,15718780,Cox,650,Spain,Female,32,4
8974,15739271,Lei,582,Germany,Male,33,2
8975,15697129,Ulyanova,706,Spain,Female,43,1
8976,15763415,Gray,567,Germany,Male,41,0
8977,15796617,McGregor,720,France,Male,29,2
8978,15626628,Tretiakova,631,Spain,Female,31,2
8979,15765857,Genovesi,623,Spain,Male,41,2
8980,15742511,Gordon,514,France,Male,35,3
8981,15786433,Aitken,650,Germany,Female,35,3
8982,15685805,Ginikanwa,673,Spain,Female,35,6
8983,15627971,Coates,504,France,Female,32,8
8984,15783025,Piazza,723,Germany,Male,37,3
8985,15726289,Cawood,645,France,Male,25,0
8986,15802118,Ignatieff,664,Spain,Male,41,7
8987,15607990,Gallo,760,Spain,Male,43,6
8988,15695932,Yelverton,766,Spain,Male,36,5
8989,15812279,William,634,France,Male,37,5
8990,15687558,Mault,640,Germany,Female,31,10
8991,15729065,Mackay,784,Germany,Male,28,2
8992,15698902,McIntyre,547,Germany,Female,42,1
8993,15570192,Henry,608,Germany,Female,40,8
8994,15809265,Kao,547,France,Female,35,4
8995,15745201,Frewin,612,France,Female,43,4
8996,15580623,Yefremova,573,Spain,Male,28,8
8997,15578156,Anenechukwu,615,Spain,Male,32,5
8998,15631063,Trentino,710,France,Female,33,2
8999,15692577,Tomlinson,674,Germany,Female,38,10
9000,15810910,Royston,702,Spain,Female,38,9
9001,15723217,Cremonesi,616,France,Male,37,9
9002,15733111,Yeh,688,Spain,Male,32,6
9003,15610727,Ch'in,605,France,Male,36,7
9004,15792720,Martinez,676,France,Male,33,6
9005,15723153,Wearing,708,Spain,Male,33,3
9006,15802823,Maclean,745,Spain,Female,38,7
9007,15756118,T'ao,661,Spain,Male,20,8
9008,15684934,Rose,726,France,Male,31,9
9009,15776936,Whitworth,475,France,Male,40,7
9010,15729087,Suttor,751,Germany,Male,54,9
9011,15786463,Hsing,645,Germany,Female,59,8
9012,15717498,Boni,775,France,Male,42,6
9013,15718406,Marshall,540,France,Male,41,3
9014,15799468,Catchpole,591,France,Female,34,3
9015,15626383,Tang,596,Spain,Male,60,7
9016,15597385,Siddons,573,Spain,Male,41,5
9017,15570271,Wan,577,Spain,Male,31,6
9018,15690330,Efimov,830,Germany,Female,40,8
9019,15680611,Rose,663,France,Male,67,9
9020,15810227,Fanucci,421,France,Male,34,2
9021,15807194,Iweobiegbulam,718,Spain,Male,34,5
9022,15712199,Ijendu,655,Germany,Female,61,2
9023,15694995,O'Sullivan,712,France,Male,23,2
9024,15723400,Hutchinson,663,France,Male,28,4
9025,15654772,Kwemto,640,France,Female,47,6
9026,15574743,Chiu,577,Spain,Male,29,2
9027,15807593,Berry,546,Spain,Female,36,7
9028,15686718,Hung,802,Germany,Male,37,9
9029,15695299,Mordvinova,590,France,Female,45,2
9030,15722701,Bruno,594,Germany,Male,18,1
9031,15799635,Arbour,577,Spain,Male,51,2
9032,15742323,Barese,541,France,Male,39,7
9033,15658435,Hingston,781,France,Female,27,5
9034,15586029,Davis,806,Germany,Male,34,2
9035,15772337,Lawrence,723,Germany,Female,49,0
9036,15807555,Chung,535,France,Male,45,2
9037,15603378,Padovano,768,France,Female,36,3
9038,15792862,Blinova,653,Germany,Male,41,1
9039,15657349,Carter,803,Germany,Female,50,8
9040,15777614,Webb,545,Spain,Female,44,1
9041,15653952,T'an,581,Germany,Female,38,3
9042,15724336,Yates,513,Germany,Female,49,5
9043,15689594,Su,731,France,Male,29,5
9044,15801920,Christian,727,Germany,Male,39,5
9045,15653347,Chiu,560,Spain,Male,47,1
9046,15749951,Sacco,766,Germany,Male,27,5
9047,15648178,Lettiere,630,Germany,Female,23,4
9048,15738662,Daluchi,652,Germany,Male,41,9
9049,15640855,T'ien,729,Germany,Male,40,5
9050,15584288,Hung,629,France,Female,33,6
9051,15760988,Liu,667,Germany,Male,33,9
9052,15569624,Feng,671,Germany,Female,31,6
9053,15597949,Gilbert,768,Germany,Female,47,5
9054,15604551,Robb,732,France,Female,35,3
9055,15617476,Manfrin,546,France,Female,30,5
9056,15645323,Chinwenma,630,France,Male,55,2
9057,15793311,Smith,765,Germany,Female,46,8
9058,15764153,Rowe,704,France,Female,33,0
9059,15802560,Moran,470,Spain,Female,48,6
9060,15728608,Walker,688,Germany,Female,34,9
9061,15770474,Myers,685,France,Female,33,1
9062,15724444,Wall,567,France,Female,38,1
9063,15753110,McKay,720,Spain,Male,64,3
9064,15711521,Egobudike,609,France,Male,39,3
9065,15632816,Williams,521,Germany,Female,49,2
9066,15693637,Ochoa,556,France,Female,30,7
9067,15725509,Otutodilinna,662,Germany,Male,30,5
9068,15684645,Ajuluchukwu,704,Germany,Male,41,9
9069,15692235,Bellucci,750,France,Female,38,1
9070,15777459,Gordon,619,Spain,Female,32,4
9071,15656937,Johnston,468,Spain,Male,26,1
9072,15610643,De Luca,435,Germany,Male,44,3
9073,15777315,Hill,529,France,Male,43,6
9074,15611058,Eluemuno,702,Germany,Female,60,5
9075,15630413,Howarth,608,France,Female,41,5
9076,15635942,Thomson,576,France,Male,40,9
9077,15648858,King,666,France,Female,27,1
9078,15810732,Grant,730,France,Female,36,8
9079,15705448,Gilbert,647,Germany,Male,52,7
9080,15730488,Richmond,516,Spain,Female,27,1
9081,15620443,Fiorentino,711,France,Female,81,6
9082,15741078,Greece,736,France,Male,54,7
9083,15753161,Dickson,768,France,Female,36,5
9084,15711396,Henderson,427,Spain,Male,40,8
9085,15593499,Stevens,686,Spain,Female,47,6
9086,15579189,Mitchell,690,France,Female,42,5
9087,15743545,Nworie,647,Spain,Female,29,2
9088,15791316,Boni,714,France,Male,35,3
9089,15608246,Wentcher,736,Germany,Female,36,8
9090,15676526,Bentley,608,France,Female,34,4
9091,15813911,Hayes-Williams,809,France,Female,39,5
9092,15630195,Johnstone,745,France,Female,40,6
9093,15736250,Johnstone,781,France,Male,38,2
9094,15671334,Nixon,527,France,Male,31,4
9095,15574169,Trevisano,595,Germany,Female,32,0
9096,15718839,Tsui,850,Germany,Female,38,2
9097,15762331,Moss,569,France,Male,37,9
9098,15606901,Graham,728,France,Male,43,7
9099,15713559,Onyemauchechukwu,473,Germany,Female,32,5
9100,15768881,Saunders,738,France,Male,29,2
9101,15743075,Ko,659,France,Male,35,6
9102,15660980,Cairns,597,Spain,Male,38,6
9103,15810942,Chiemela,445,Germany,Female,61,2
9104,15728362,Robertson,671,France,Female,29,3
9105,15683339,P'eng,656,Spain,Female,34,6
9106,15685476,Tseng,658,France,Male,31,5
9107,15663650,Russell,698,Germany,Male,52,10
9108,15617434,Yen,655,Spain,Male,38,9
9109,15622470,Yeh,772,Spain,Male,41,10
9110,15703682,Kalinina,681,Spain,Male,33,10
9111,15727391,Collier,688,Germany,Male,29,9
9112,15711062,Thomas,633,Germany,Male,40,5
9113,15567339,Shaw,735,France,Male,73,9
9114,15760662,Francis,521,Germany,Female,29,2
9115,15605737,George,541,France,Male,36,5
9116,15692977,Ikenna,612,Germany,Female,36,2
9117,15672082,Schatz,562,France,Male,62,3
9118,15600280,Tao,703,France,Female,32,6
9119,15804052,Scott,710,Spain,Male,23,6
9120,15576065,Sims,731,Spain,Female,40,5
9121,15796838,Chibugo,703,Spain,Male,58,4
9122,15693526,Ku,618,France,Female,40,0
9123,15748595,Stanton,689,France,Female,29,1
9124,15679029,Kung,718,France,Male,33,7
9125,15753639,Gibson,608,France,Male,37,5
9126,15604138,Iheanacho,749,Spain,Male,34,2
9127,15666095,Costa,753,Spain,Male,51,4
9128,15643487,Sal,630,Spain,Male,39,10
9129,15764033,Lin,693,Germany,Female,43,1
9130,15747288,Ferri,838,Spain,Female,40,6
9131,15790599,Yin,756,Germany,Female,39,5
9132,15737705,Avdeyeva,775,France,Female,27,4
9133,15737194,Tu,635,France,Female,33,5
9134,15726776,Donnelly,705,Spain,Male,36,1
9135,15804357,Loggia,481,France,Male,40,3
9136,15664432,Chao,727,Spain,Female,49,7
9137,15688984,Belonwu,595,France,Male,20,4
9138,15583026,Welch,535,France,Female,38,0
9139,15771668,Henderson,578,France,Male,59,10
9140,15779904,Yobanna,597,France,Female,29,5
9141,15784323,Gallo,449,France,Female,21,7
9142,15756277,Wilson,850,Germany,Female,43,8
9143,15663312,Marino,494,France,Female,35,9
9144,15793197,Bailey,676,France,Female,34,8
9145,15731463,Gboliwe,818,Germany,Male,43,10
9146,15621768,Chukwuhaenye,712,Spain,Male,45,6
9147,15691323,Bianchi,672,Germany,Male,40,4
9148,15781326,Ford,636,France,Male,35,9
9149,15595640,Rizzo,698,France,Male,37,8
9150,15814331,Lung,597,Germany,Female,43,7
9151,15602030,Ramirez,717,France,Male,28,4
9152,15747974,Sabbatini,614,France,Male,49,1
9153,15611315,Ts'ao,708,Germany,Female,23,4
9154,15636977,Trevisan,507,Germany,Male,36,9
9155,15690337,Chinwenma,581,France,Female,27,5
9156,15680666,Berry,579,Spain,Female,39,2
9157,15679551,Colombo,504,Spain,Female,46,2
9158,15778915,Harris,737,France,Female,32,7
9159,15568849,Bryan,540,Spain,Female,31,10
9160,15747762,Chigozie,609,France,Male,32,7
9161,15753679,Mullawirraburka,778,France,Male,24,4
9162,15750049,Steele,621,France,Male,40,10
9163,15606097,Zakharov,665,Germany,Male,63,7
9164,15802368,Ch'eng,608,France,Female,47,6
9165,15767488,Berry,680,Spain,Male,36,7
9166,15669946,Jen,663,Germany,Female,46,2
9167,15612103,Wang,627,Germany,Female,35,2
9168,15645353,Chubb,607,France,Male,26,1
9169,15650018,Chen,681,France,Female,43,8
9170,15659002,Mazzanti,766,France,Female,45,6
9171,15616028,T'ao,694,France,Male,30,2
9172,15660475,Ndubueze,411,France,Female,54,9
9173,15652615,Ferri,742,France,Male,39,8
9174,15653572,Thornton,673,Spain,Male,43,8
9175,15628059,DeRose,529,France,Male,61,1
9176,15703413,Montes,519,France,Female,38,7
9177,15610433,Kwemto,573,France,Male,35,9
9178,15770548,Lucchese,453,Germany,Female,28,3
9179,15645637,Huggins,798,Germany,Female,39,6
9180,15590888,Wade,693,Spain,Female,34,10
9181,15568326,Kenenna,637,France,Female,44,2
9182,15655368,Wheeler,672,France,Male,47,1
9183,15665579,Cartwright,597,France,Female,28,0
9184,15676091,Iloerika,543,France,Male,42,7
9185,15716984,Palermo,695,Spain,Female,56,4
9186,15715078,Nkemakolam,584,France,Male,35,6
9187,15569452,Butler,652,Germany,Female,58,3
